carfolder,folder_name,Cd,Cl,des_1,des_2,des_3,des_4,des_5,des_6,des_7,des_8,des_9,des_10,des_11,des_12,des_13,des_14,des_15,des_16,des_17,des_18,des_19,des_20,des_21,des_22,des_23,des_24,des_25,des_26,des_27,des_28,des_29,pca_1,pca_2,pca_3,ima_1,ima_2,ima_3,ima_4,ima_5,ima_6,ima_7,ima_8,ima_9,ima_10,ima_11,ima_12,ima_13,ima_14
cx5_238,cx5_238,0.308528947,-0.093603422,0.24,0.14,-0.036,0.01,0.16,-0.074,0.06,-0.06,0.1,-0.03,0.0654,1.1,-0.034,0.132,-0.024,0.02,-0.1,0.008,0.016,0.16,0.042,-0.02,-0.064,-0.056,-0.01,0.05,0.002,0.0,0.038,0.5384845696664553,1.3964518846305083,-0.5898692926295646,4.067908798775822,3.799784619616319,4.651104241417174,4.089902183734976,4.253001616048537,3.842994222477246,3.839783015458463,3.6070240829774405,3.6865914853094477,3.654994486102281,4.431676377170076,4.237435626324488,4.026343701476274,4.494645792883081
cx5_239,cx5_239,0.330210971,-0.097939165,0.28,0.12,-0.024,0.046,0.2,-0.054,0.08,-0.08,-0.1,-0.03,0.0718,0.95,-0.018,0.136,-0.058,0.02,-0.1,0.004,0.024,0.0,0.036,-0.32,-0.062,0.034,0.05,0.04,0.002,-0.022,0.036,0.7469795959569492,1.2919541713703975,-1.7064603085323702,4.05252970224491,3.884098480940764,4.667155627554677,3.931592784376041,4.28040356880906,3.5001273832072304,3.3937168857349116,3.5847101225601823,3.494075953087095,3.8073002004868886,4.5806514088215255,4.333913426795054,3.7309412521112963,4.731390018476679
cx5_240,cx5_240,0.331132102,-0.109225148,0.28,0.2,-0.014,0.05,0.14,-0.066,0.08,-0.1,-0.1,-0.03,0.0732,1.098,-0.022,0.15,-0.042,0.08,-0.1,0.032,0.05,0.16,0.032,-0.1,-0.062,0.034,0.05,0.034,0.004,0.026,0.036,0.7960389021212244,1.104300096272068,-1.1215426252835088,4.004031717542608,3.787906011138166,4.542418331436131,3.9398558133663304,4.1702035280874155,3.7108972926815955,3.5792350182917794,3.6609151980402967,3.6664896405182072,3.8087127326080705,4.575655423699921,4.345552099845058,3.901642754935643,4.661178424294027
cx5_241,cx5_241,0.308493454,-0.094154891,0.28,0.14,-0.006,-0.006,0.0,-0.052,0.1,-0.08,0.1,-0.03,0.0764,1.098,-0.016,0.15,-0.102,0.1,-0.1,0.02,0.014,0.1,0.03,-0.14,-0.058,0.034,-0.028,0.036,0.004,-0.014,0.022,0.7896826320745034,0.9611772531802885,-0.26903657442826234,3.9656200267699147,3.677205798822645,4.4240727874717996,3.9921137630816945,4.062025973671638,4.0015664777677316,3.874543574919338,3.739251361890676,3.881353057287094,3.769861334123709,4.531123662039628,4.331201210087917,4.142743070144451,4.531667096929335
cx5_242,cx5_242,0.312081,-0.100385,0.28,0.16,0.0,0.016,0.0,-0.02,0.1,-0.08,0.1,-0.028,0.065,1.094,-0.008,0.148,-0.102,-0.02,-0.08,0.02,0.05,0.14,0.046,-0.1,-0.058,0.03,-0.036,0.036,0.004,-0.034,0.016,1.1282007354431354,0.7255826214250938,-0.7406010656689892,3.94641712695518,3.6978424931574683,4.354234609671825,3.867196800348421,4.0131214442650975,3.885473831560261,3.631235842707085,3.814767583875787,3.892230749164031,3.9459779473426306,4.686883082461462,4.4577896660809735,4.045924887250797,4.7045205656257005
cx5_243,cx5_243,0.314837,-0.0622952,0.3,0.04,-0.02,0.032,0.14,-0.066,0.1,0.04,0.04,-0.026,0.065,0.968,-0.02,0.118,0.042,-0.04,-0.02,0.02,0.006,0.2,0.034,-0.36,-0.056,-0.07,-0.028,0.014,0.002,-0.02,0.018,0.04127554860036775,1.6750263739262543,0.233410235287603,4.07227790863328,3.736748596620652,4.7101943882802795,4.267152249584813,4.286759382280657,4.062971043482278,4.23723530523325,3.512441873207613,3.7088137640221293,3.3946899210769974,4.201737749717777,4.0525647019779685,4.2049817312043904,4.224057395060625
cx5_244,cx5_244,0.309486,-0.0763304,0.28,0.16,-0.05,0.004,0.18,-0.096,0.02,-0.06,0.08,-0.018,0.0652,1.098,-0.01,0.128,-0.016,0.04,-0.08,0.014,0.042,0.18,0.044,-0.34,-0.056,0.05,-0.042,0.018,0.002,-0.032,0.05,0.348267960626236,1.9565035530968284,-1.799229355109883,4.214332479968032,4.04050789596136,4.994452458947757,4.125991932897631,4.551745694133604,3.385861290011567,3.487216539980912,3.4100525381686624,3.2860117198662664,3.603391356273169,4.396760272920553,4.17613642173661,3.664959749027242,4.607326475051088
cx5_245,cx5_245,0.31614,-0.0867687,0.28,0.12,-0.022,0.004,0.2,-0.096,0.0,-0.06,0.08,-0.02,0.0654,1.1,-0.01,0.15,-0.068,0.04,-0.08,0.012,0.04,0.2,0.026,-0.34,-0.036,0.05,-0.042,0.042,0.012,-0.032,0.03,0.2875460314598033,1.9646868283918657,-1.0551650885414552,4.2199477781527905,3.9790655295362827,4.958900841952463,4.212834519633435,4.513811294939744,3.6234811362201698,3.7671273103984872,3.4515947020218283,3.4432666423641622,3.536953777173307,4.326676795794661,4.138761447386752,3.870508375552249,4.472428474986206
cx5_246,cx5_246,0.307767,-0.0889104,0.2,0.1,-0.036,0.032,0.18,-0.014,0.1,0.1,0.08,-0.018,0.065,1.048,-0.042,0.124,-0.014,0.08,-0.1,0.012,0.0,0.16,0.05,0.4,-0.056,0.05,-0.042,0.042,0.002,-0.02,0.042,-0.8763534072285153,1.9645664328855528,-1.7649011681031332,3.9063455185984495,3.7859362740039386,4.848394341012057,4.123457366956936,4.405308762679532,3.3561188830754656,3.6654871017691306,3.080321412999049,2.945164146047393,3.1354706220386825,4.050279903647551,3.816159749428749,3.5252042854667316,4.30480281359638
cx5_247,cx5_247,0.305925,-0.0792702,0.16,0.2,-0.036,0.026,0.2,-0.098,0.06,-0.06,0.08,-0.03,0.065,1.1,-0.04,0.108,-0.02,0.1,-0.08,0.014,0.0,0.08,0.04,-0.44,-0.06,-0.01,-0.038,0.05,0.002,-0.012,0.04,0.3158441241212204,1.6560582577421439,-1.3079494952061983,4.097748822634695,3.8943041513121557,4.800822440450598,4.087712841368726,4.3824477157126545,3.5758042780025487,3.6371335987572553,3.466866658422584,3.425560537259532,3.589017285144847,4.388843517969884,4.173683333665558,3.7973369338840213,4.539653515730512
cx5_248,cx5_248,0.301635,-0.0839486,0.28,0.1,-0.03,0.004,0.1,-0.064,0.08,-0.08,0.08,-0.03,0.0766,0.986,-0.016,0.15,-0.034,0.1,-0.08,0.006,0.0,0.08,0.05,-0.14,-0.088,-0.1,-0.042,0.03,0.0,-0.04,0.05,0.779155376680511,1.291014186783535,-0.6934347714659952,4.084608879604092,3.8201261494503234,4.625973670313085,4.046888460827283,4.2369649726609016,3.8286854128397176,3.7580079007484715,3.673456809099576,3.7421409069049973,3.7615291138009606,4.518843322934834,4.317444889788608,4.024659872421328,4.576306569586099
cx5_249,cx5_249,0.311516,-0.0890455,0.28,0.06,-0.006,0.0,0.2,0.028,0.08,-0.06,0.08,-0.03,0.0678,1.054,0.0,0.148,-0.04,0.08,-0.1,0.016,0.044,0.18,0.048,-0.36,-0.05,-0.026,-0.05,0.05,0.002,-0.03,0.03,0.7908277415065448,1.322050914372614,-0.7812372091348856,4.097885718903973,3.8395353504248586,4.6486194316798946,4.046684568192413,4.257179654484553,3.797360393597833,3.727914083536408,3.6669181311736616,3.7213557916711153,3.7683001823764997,4.524587582476691,4.321084431426006,4.001402745709666,4.591271760221001
cx5_250,cx5_250,0.304577,-0.0646899,0.3,0.0,-0.042,0.01,0.06,-0.072,0.1,-0.1,0.08,-0.022,0.0784,0.978,-0.046,0.118,-0.038,0.1,-0.1,0.014,0.046,0.18,0.048,-0.2,0.024,-0.1,-0.05,0.018,0.004,-0.018,0.05,0.322589872264028,1.6002622833078028,0.35756825317515584,4.117046655021036,3.7604952907888087,4.697149805991625,4.259962378052699,4.279674807627568,4.120298883076762,4.236272557105253,3.6051169680780366,3.82623600773186,3.5009446211832396,4.280715348134495,4.136637071245545,4.273840235624878,4.276971936237053
cx5_251,cx5_251,0.307418,-0.0948848,0.28,0.2,-0.03,0.004,0.1,-0.064,0.08,-0.04,0.08,-0.03,0.076,1.1,0.0,0.094,-0.05,0.1,-0.08,0.006,0.0,0.12,0.034,-0.22,-0.082,-0.074,-0.042,0.048,0.002,-0.04,0.034,0.6506890538771966,1.279507995220868,0.035370255524977155,4.0647279089195525,3.73873303562683,4.571833582124036,4.125338303720909,4.182166177850927,4.061273877057336,4.039305448562883,3.6972023995312195,3.8787036682263523,3.6719402946019297,4.433178249937441,4.261911350690807,4.217287353242441,4.428719412366176
cx5_252,cx5_252,0.299878,-0.092714,0.0,0.2,0.0,0.036,0.1,-0.064,0.1,-0.1,0.1,-0.024,0.0686,0.95,-0.038,0.104,-0.022,0.08,-0.08,0.028,0.016,0.2,0.042,0.0,-0.072,-0.012,-0.032,0.038,0.0,-0.02,0.05,0.4939453503742005,1.5521095337472097,-2.43867387042432,4.074506441784632,3.9734626954032315,4.814103325438808,3.9277432758118596,4.40707462370106,3.22731862658192,3.190076126187149,3.4351553412819906,3.2210145324466666,3.730538497553106,4.530227284581839,4.26158799144708,3.4941838836406203,4.771277357769252
cx5_253,cx5_253,0.318268,-0.10044,0.28,0.04,-0.028,-0.002,0.2,-0.07,0.1,-0.08,0.08,-0.03,0.0704,1.1,-0.02,0.15,-0.018,0.06,-0.08,0.01,0.04,0.2,0.028,-0.46,-0.058,0.042,-0.036,0.03,0.0,-0.04,0.02,0.5844860800008199,1.4198335933108641,-0.4449038552782286,4.092446544928592,3.807495545917398,4.6634046476913324,4.114060500656384,4.262974142696087,3.8888406051548587,3.8889437844176338,3.628837671630186,3.7312768524806925,3.662128348473554,4.431646452921589,4.245663930183446,4.073764177723664,4.480973268062444
cx5_254,cx5_254,0.298051,-0.0861987,0.02,0.12,-0.014,0.03,0.08,-0.076,0.1,-0.08,0.1,-0.022,0.0738,1.1,-0.04,0.15,-0.048,0.1,-0.08,0.032,0.05,0.18,0.044,-0.1,-0.072,-0.012,-0.032,0.038,0.0,-0.024,0.05,-0.2200305816512167,1.3459909551251457,-1.7802382704017667,3.825968515513347,3.706797224061625,4.582927491362342,3.933015493967949,4.192069951743009,3.438923538975985,3.5030441578635614,3.3121231791797427,3.1959183119706913,3.4394523218140676,4.308477340267225,4.049131863486998,3.5923909242552927,4.505685999667233
cx5_255,cx5_255,0.291151,-0.0682882,0.04,0.06,-0.002,0.004,0.08,-0.034,0.1,-0.1,0.1,-0.02,0.065,0.95,-0.05,0.15,0.022,0.08,-0.08,0.006,0.0,0.12,0.05,-0.22,-0.084,-0.1,-0.032,0.036,0.0,0.02,0.046,0.2810305144847711,1.721209147001023,-1.5326411126123818,4.1095385088607355,3.925499157743338,4.842916353053489,4.082252383936196,4.41954969341558,3.4950611780730068,3.5672502558330876,3.4338869561084886,3.355551327609626,3.583010908577267,4.387109719410887,4.164990032697085,3.729714501560405,4.563201891532421
cx5_256,cx5_256,0.300474,-0.0697111,0.0,0.06,-0.028,0.042,0.12,-0.066,0.1,0.0,0.08,-0.03,0.0774,1.068,-0.02,0.11,-0.014,0.1,-0.08,0.006,0.0,0.18,0.05,-0.22,-0.088,-0.1,-0.042,0.036,0.0,0.036,0.05,0.41239504597575327,1.2883881022966612,-1.0298711921584727,3.9820534430666856,3.766193019634897,4.594666442805188,4.005071512138745,4.206767454725169,3.7082604394220002,3.6846394762090675,3.5477934822635957,3.558876338458967,3.6417075055955532,4.4399511261266085,4.218847189714507,3.8835478710261593,4.541791629758906
cx5_257,cx5_257,0.304437078,-0.090734318,0.02,0.12,-0.014,0.03,0.14,-0.076,0.1,-0.08,0.1,-0.022,0.0738,1.04,-0.024,0.15,-0.048,0.1,-0.08,0.02,0.05,0.18,0.044,-0.12,-0.072,-0.012,-0.032,0.038,0.0,-0.024,0.05,0.19099742053555524,1.6048417388380276,-2.1040754247346687,4.026404277293341,3.905631112992408,4.792005199905219,3.9801218502211015,4.3798360885000545,3.319916235533766,3.358493072068133,3.374792035177554,3.208009838298083,3.5916789398982507,4.415673246120487,4.1608683301585145,3.553610615604375,4.64074703141733
cx5_258,cx5_258,0.308887,-0.111548,0.28,0.18,0.0,0.02,0.1,-0.054,0.1,-0.08,0.1,-0.026,0.0686,1.09,-0.018,0.15,-0.102,-0.02,-0.1,0.032,0.038,0.14,0.046,-0.08,-0.058,0.034,-0.032,0.036,0.0,-0.034,0.044,0.8422427451160742,1.2773578602454876,-1.4076528109590412,4.078123413281271,3.87806972823255,4.657438392572822,3.961749749557616,4.271206811156346,3.601375946105925,3.4880362436739656,3.6353994915654098,3.5931945896279562,3.8276298921130523,4.588147590468451,4.355105401179457,3.8278620346826635,4.707326476324817
cx5_259,cx5_259,0.294176,-0.0791768,0.0,0.14,0.0,0.04,0.12,-0.064,0.1,-0.1,0.1,-0.024,0.0676,0.95,-0.038,0.104,-0.022,0.08,-0.08,0.028,0.016,0.2,0.042,0.0,-0.07,-0.012,-0.032,0.038,0.0,-0.006,0.05,0.4322536059084199,1.6299944443499008,-2.399241572478073,4.090861665325093,3.985184849316725,4.848427748249815,3.9561454809659335,4.434730343584862,3.229696654565747,3.2213590958181983,3.414602466290134,3.2042359724154137,3.6980718556265564,4.50096045185731,4.237426759092966,3.4990127469828103,4.7450236205410805
cx5_260,cx5_260,0.327364,-0.123371,0.28,0.18,-0.006,0.05,0.14,-0.046,0.08,-0.1,-0.06,-0.03,0.0732,1.098,-0.018,0.148,-0.042,-0.04,-0.1,0.024,0.044,0.16,0.032,-0.1,-0.062,0.034,0.042,0.034,0.004,-0.034,0.024,0.8679685364142747,1.0350134633207286,-1.053885794347133,3.996285968626846,3.773894288030509,4.509438014756226,3.926412581963498,4.142914464747027,3.742542222478201,3.5865046430504015,3.691924947573838,3.7104809468717277,3.8381822651865933,4.599274206062712,4.369405992938129,3.9288207928210235,4.672137468640466
cx5_261,cx5_261,0.307567,-0.104355,0.28,0.18,0.0,-0.006,0.0,-0.064,0.1,-0.08,0.1,-0.028,0.0764,1.1,-0.048,0.15,-0.11,-0.02,-0.1,0.02,0.044,0.14,0.038,-0.06,-0.058,0.008,-0.034,0.038,0.004,-0.018,0.016,0.8354555061851998,0.6342835429147069,-0.31284947618386705,3.8455769343027564,3.5751688073830588,4.248709339346172,3.8852021656930704,3.9144392208888084,4.023957839803329,3.8162373381297434,3.7773794905086797,3.919880763190264,3.818170700495783,4.585716213125236,4.3670795646121086,4.131233224394166,4.5706790812144105
cx5_262,cx5_262,0.309803,-0.112002,0.28,0.18,0.0,-0.006,0.06,-0.03,0.1,-0.08,0.1,-0.024,0.0764,1.098,-0.02,0.148,-0.102,-0.02,-0.1,0.02,0.044,0.14,0.05,-0.14,-0.058,0.034,-0.018,0.036,0.002,-0.034,0.016,1.0766300140046519,0.8123790879867379,-1.266790411235619,3.955369437635332,3.7540726516751057,4.419663016758811,3.8340529260503646,4.072421936925352,3.704419190622591,3.4562644438373717,3.7515221918029895,3.7440082881276133,3.9490091342626426,4.699003256036693,4.450499489675147,3.8903066356569935,4.771121564421525
cx5_263,cx5_263,0.300391,-0.0968735,0.0,0.14,0.0,0.034,0.08,-0.058,0.1,-0.1,0.1,-0.024,0.0738,1.088,-0.04,0.15,-0.022,0.08,-0.08,0.028,0.006,0.2,0.042,0.0,-0.072,-0.012,-0.032,0.038,0.0,-0.02,0.05,-0.014541690329951784,1.4233170071748784,-1.8866903707201077,3.9066844244511962,3.7840910649041173,4.655878712780236,3.946586982010991,4.258651241598313,3.402933036568711,3.4451921981557247,3.3524799156359233,3.2207461562311606,3.516903738693774,4.364352203715875,4.106975117429791,3.5881366095585743,4.567617618913377
cx5_264,cx5_264,0.307507,-0.089017,0.28,0.2,-0.008,0.01,0.18,-0.084,0.06,-0.06,0.1,-0.03,0.0766,1.096,0.0,0.14,-0.04,0.1,-0.08,0.01,0.044,0.18,0.048,-0.2,-0.05,-0.014,-0.05,0.05,0.002,-0.012,0.032,0.8687672917399665,1.2812797728495884,-1.035242439805225,4.095366620600367,3.8591085973499673,4.646474969086014,4.005577493021617,4.259047714033249,3.7221830987669504,3.6204514542146664,3.6716244899163244,3.6880975643536593,3.816015826057746,4.569037998890341,4.353075456401093,3.93769543784868,4.653599765574081
cx5_265,cx5_265,0.304542,-0.0778627,0.3,0.2,-0.03,0.02,0.12,-0.064,0.08,-0.02,0.08,-0.03,0.08,1.006,-0.03,0.106,-0.05,0.1,-0.1,0.006,0.0,0.08,0.03,-0.22,-0.064,-0.1,-0.042,0.036,0.002,-0.014,0.05,0.4979620478190008,1.5087921730365839,0.1847871602644888,4.12103413873446,3.776942410189691,4.6749300754387395,4.21295823198452,4.2655452043243764,4.079990445946194,4.139642310029507,3.6471523229193887,3.845377551057069,3.585425643152337,4.352779593555327,4.198387537201893,4.2445694153735545,4.353063792687151
cx5_266,cx5_266,0.323952,-0.107526,0.28,0.18,-0.022,-0.006,0.18,-0.054,0.08,-0.06,-0.1,-0.03,0.0766,1.096,-0.018,0.14,-0.038,0.1,-0.1,0.022,0.024,0.14,0.032,-0.12,-0.064,0.0,0.05,0.034,0.002,0.008,0.036,0.6515796944048948,1.2196223453524428,-0.71380657876067,4.023080237810391,3.7699439767395733,4.571405599537554,4.021302156949617,4.1885310172598755,3.8255935177025435,3.759864577617139,3.6436662033276326,3.708908178125244,3.7204332220038236,4.492976668401388,4.285275970437545,4.002239852862346,4.553257202974323
cx5_267,cx5_267,0.329877,-0.0982868,0.28,0.2,-0.024,-0.006,0.18,-0.054,0.08,-0.08,-0.1,-0.03,0.066,1.096,-0.016,0.138,-0.038,0.06,-0.1,0.044,0.038,0.1,0.032,-0.38,-0.056,0.04,-0.02,0.036,0.002,-0.036,0.044,0.5218037045820259,1.494614574231786,-0.9501444840296807,4.094266737458525,3.855744461566679,4.719837442863992,4.079462084643585,4.314252198071705,3.715482431280393,3.721763055102266,3.5653084705344353,3.5861524870003683,3.6607812314838606,4.44060888085034,4.235368483280674,3.9226125560065745,4.5422823177640845
cx5_268,cx5_268,0.311393,-0.0799834,0.3,0.06,-0.038,0.028,0.18,-0.034,0.1,0.1,0.04,-0.028,0.08,1.02,-0.05,0.14,-0.012,0.08,-0.1,0.002,0.036,0.16,0.05,0.18,-0.06,-0.1,-0.04,0.032,0.002,-0.024,0.05,0.5441195835443415,1.2916306110897793,0.09383566969372462,4.043819423563912,3.7167315503260747,4.563071080190938,4.1350077459313885,4.172275873610144,4.0753911503093105,4.076276847931841,3.6718669626977616,3.86086863521671,3.627047647020636,4.3977899020629385,4.228418069945293,4.22115596627102,4.392740454637981
cx5_269,cx5_269,0.30117,-0.0674045,0.28,0.2,-0.03,0.024,0.1,-0.078,0.08,0.1,0.08,-0.028,0.08,1.006,-0.026,0.114,0.008,0.1,-0.08,0.006,0.004,0.14,0.05,-0.22,-0.074,-0.1,-0.04,0.05,0.002,-0.04,0.05,0.42115514317220826,1.3681792961982744,-0.29602633454074545,4.033749078790291,3.745035387175523,4.608078740482948,4.1136592275250345,4.211732966576287,3.9371657965656714,3.9594044363796144,3.600956556983203,3.7256174221002913,3.596030186872662,4.381573751767867,4.1974007951973915,4.095667295860885,4.420784655312807
cx5_270,cx5_270,0.310442,-0.0941198,0.28,0.18,0.0,-0.006,0.0,-0.044,0.1,-0.08,0.1,-0.026,0.0764,1.1,-0.018,0.148,-0.102,0.06,-0.08,0.022,0.044,0.16,0.046,-0.02,-0.062,0.034,-0.032,0.038,0.004,-0.038,0.016,1.0901940373135515,0.6298976392408537,-0.891299467130333,3.894880118540753,3.6668445026510694,4.302713503909439,3.819826551613679,3.9700635239478497,3.8457896462300734,3.570905979385174,3.801122827850001,3.8563948641256482,3.9484934156142018,4.69811419561506,4.456772172664099,3.996830542295358,4.725669791914978
cx5_271,cx5_271,0.307711,-0.0858657,0.16,0.0,-0.006,0.01,0.18,-0.032,0.08,0.1,0.1,-0.03,0.0758,1.096,0.0,0.142,-0.04,0.1,-0.1,0.012,0.046,0.18,0.05,-0.2,-0.052,-0.014,-0.05,0.05,0.002,-0.026,0.03,0.3602109078294945,1.305091945200985,-0.8807417578044721,3.979004254278647,3.7508273488426913,4.591097148187879,4.026896200815128,4.201457092842835,3.7529639307331406,3.747796157137191,3.5439358074866485,3.5773697809772287,3.61188076694528,4.4129099258015385,4.198656166274926,3.9200646930229412,4.504104721781442
cx5_272,cx5_272,0.312934,-0.0953876,0.28,0.04,-0.036,0.004,0.2,-0.078,0.1,-0.08,0.08,-0.026,0.0704,1.1,-0.036,0.15,-0.026,0.08,-0.08,0.01,0.04,0.14,0.044,-0.46,-0.06,0.026,-0.05,0.042,0.0,-0.026,0.05,0.5505506905987834,1.6015097034199197,-1.1622186177567506,4.139238532104585,3.913934966814234,4.7924641397712175,4.088962014810493,4.378302050837905,3.6364150930669963,3.652536746205787,3.5468143836659083,3.532605033901152,3.6745714521919037,4.450858435150911,4.242235720062296,3.866952541578945,4.576522876217349
cx5_273,cx5_273,0.310822455,-0.106379035,0.28,0.18,0.0,-0.006,0.0,-0.03,0.1,-0.08,0.1,-0.026,0.0764,1.098,-0.02,0.148,-0.102,-0.04,-0.1,0.02,0.044,0.14,0.042,-0.14,-0.058,0.034,-0.018,0.036,0.004,-0.034,0.016,1.0955451293930867,0.6096708349313342,-0.8041771297114979,3.890245186615189,3.6548175151797415,4.288216733637947,3.8234591541516294,3.957078387433498,3.8762912129048033,3.599657169345461,3.8112539014414466,3.8806725618196145,3.9472893980635186,4.695907550588761,4.457428406616702,4.0221250913949085,4.714244873105466
cx5_274,cx5_274,0.322592,-0.125181,0.28,0.2,-0.034,0.05,0.14,-0.066,0.08,-0.08,0.0,-0.03,0.0732,1.098,-0.022,0.15,-0.042,-0.04,-0.1,0.012,0.044,0.16,0.036,-0.1,-0.064,0.034,0.05,0.032,0.002,-0.036,0.026,0.832856774384755,1.0314486675583137,-1.1655203217437937,3.9832416757340745,3.773084525808322,4.508082016435547,3.9123284672781224,4.1421277583843885,3.7056984919478406,3.5502039447265883,3.673922202778683,3.674575133928062,3.8315525852528225,4.597675323973051,4.362217872724001,3.892543566990269,4.68181958102571
cx5_275,cx5_275,0.307455,-0.101984,0.3,0.18,0.0,0.04,0.12,-0.064,0.1,-0.1,0.1,-0.024,0.0676,0.95,-0.038,0.134,-0.016,0.04,-0.1,0.028,0.016,0.18,0.042,0.0,-0.07,0.05,-0.032,0.038,0.0,-0.006,0.042,0.752507411975526,1.4637033565913544,-2.0157947456286607,4.1151780846527375,3.9669456959649714,4.777514539301562,3.950135009792034,4.3769226002164645,3.381912668693514,3.2993965231272115,3.54646026158999,3.403888619515286,3.812209094104119,4.58352784932099,4.3322371636029064,3.6455264781122496,4.771509139576142
cx5_276,cx5_276,0.307741,-0.10168,0.28,0.18,0.0,-0.006,0.0,-0.044,0.1,-0.08,0.1,-0.028,0.0764,1.098,-0.018,0.148,-0.102,-0.02,-0.1,0.02,0.044,0.14,0.036,-0.14,-0.058,0.036,-0.018,0.036,0.004,-0.034,0.016,1.0418288112881693,0.64622125465322,-0.5742680412769198,3.8966723632703633,3.6404818970250044,4.2920087576223995,3.8606794127401396,3.95726317264833,3.944924014422378,3.6946203760990652,3.8115842360295513,3.915597669455251,3.9105247469571642,4.660431098808335,4.433422961958442,4.0818409999878495,4.66192666246723
cx5_277,cx5_277,0.320338,-0.105624,0.28,0.18,0.0,0.016,0.1,-0.068,0.1,-0.08,-0.06,-0.028,0.0714,1.09,-0.018,0.15,-0.128,0.04,-0.1,0.032,0.038,0.2,0.034,-0.08,-0.058,0.034,-0.032,0.046,0.0,-0.024,0.048,,,,,,,,,,,,,,,,,
cx5_278,cx5_278,0.312714,-0.117751,0.28,0.18,0.0,0.012,0.06,-0.054,0.1,-0.08,0.1,-0.026,0.0686,1.094,-0.018,0.15,-0.076,-0.02,-0.1,0.032,0.038,0.14,0.038,0.02,-0.058,0.034,-0.032,0.036,0.002,-0.034,0.044,0.8624355162947245,1.1615211265544616,-1.0219897405939955,4.046204029213473,3.814881673690758,4.578128837462707,3.9695777714586478,4.200817606252499,3.739103100548525,3.612867195984917,3.6816480295748164,3.702554955371278,3.82325779591255,4.580513716329646,4.358704982976752,3.939038081028933,4.6575859477051855
cx5_279,cx5_279,0.315722,-0.106553,0.28,0.12,0.0,-0.006,0.2,-0.078,0.1,-0.08,0.1,-0.024,0.0764,1.098,-0.02,0.148,-0.102,0.08,-0.1,0.022,0.046,0.14,0.034,-0.14,-0.058,0.034,-0.042,0.032,0.0,-0.032,0.018,0.5411491878424991,1.517000389945851,-0.9558310516376007,4.108007209251703,3.8680164371173524,4.734964837966724,4.085958831984644,4.327490350621238,3.711875245907293,3.7195672747053767,3.5681011755639713,3.587855359213563,3.6665115062909566,4.443777233728976,4.239716233051235,3.9236634636535106,4.546450480427241
cx5_280,cx5_280,0.316394,-0.101288,0.28,0.18,0.0,0.028,0.1,-0.054,0.1,0.1,0.1,-0.026,0.0682,1.06,-0.036,0.15,-0.094,-0.02,-0.1,0.014,0.038,0.1,0.046,0.0,-0.058,0.034,-0.022,0.036,0.0,-0.024,0.042,0.27844466872759965,1.050358825345178,-1.00067957509321,3.853483635560053,3.6528176173636084,4.443925628450237,3.9329554566688665,4.07616440597364,3.738850154754762,3.6869435062321254,3.5350660225002186,3.553789638040324,3.609829448968689,4.42855540151641,4.194427301445005,3.872197223303429,4.519872707085227
cx5_281,cx5_281,0.324144,-0.109221,0.28,0.16,-0.016,-0.006,0.2,-0.062,0.08,-0.1,-0.08,-0.03,0.0798,1.098,-0.014,0.138,-0.022,0.08,-0.1,0.028,0.0,0.08,0.05,-0.38,-0.07,0.05,0.004,0.042,0.002,-0.034,0.024,0.7429958888427426,1.2890251659283152,-1.7940937020439738,4.048245608239448,3.888327124158338,4.668888085423566,3.9206684825596114,4.28258661343836,3.4719886072406285,3.3620315909161294,3.576976598562854,3.4726056679542423,3.811065296761106,4.5860182920233505,4.335183260382044,3.705343844135708,4.744707475477558
cx5_282,cx5_282,0.302003,-0.0815545,0.28,0.2,-0.026,0.004,0.1,-0.064,0.08,-0.08,0.08,-0.03,0.0766,1.006,-0.016,0.094,-0.038,0.1,-0.08,0.042,0.0,0.08,0.03,-0.36,-0.064,-0.1,-0.044,0.034,0.0,-0.04,0.05,0.45881992900808966,1.5692911979129995,0.11527135362722171,4.133577244398689,3.79482988953038,4.707067265158173,4.223680917978672,4.292729532903111,4.0497573289445805,4.126308509675189,3.625661821826416,3.811230358921538,3.569282816508008,4.339517925143355,4.18475552114623,4.2207443950702785,4.350903162179881
cx5_283,cx5_283,0.300677,-0.0801641,0.16,0.14,-0.03,-0.002,0.08,-0.062,0.08,-0.08,0.08,-0.028,0.069,1.006,-0.016,0.094,-0.054,0.1,-0.08,0.006,0.0,0.16,0.036,-0.22,-0.082,-0.072,-0.034,0.036,0.002,-0.042,0.05,0.5019853506347096,1.5700154522654195,-0.7505095388637673,4.124134383472942,3.864191158745537,4.75082022483741,4.125636232223689,4.3383957261344825,3.7712706754171674,3.8054446891457476,3.568962932969976,3.6193145660075876,3.6352543555542276,4.4121506828741115,4.2195261234059345,3.9783545602375114,4.500558298803112
